id,utc_date,white,black,white_elo,black_elo,opening,cp_10,cp_11,cp_12,cp_13,cp_14,avg_opening_cp
1945,2015.05.31,dukas225,chopin87,1497,1652,Indian Game: Pawn Push Variation,-198,-259,-244,-254,-229,-236.8
1946,2015.05.31,Goliardo87,jbow,1218,1184,Ruy Lopez: Closed,109,78,78,104,21,78.0
1947,2015.05.31,randommoron,RevolutionPawn,1892,1770,Queen's Pawn,-7,-14,-401,-558,-57,-207.4
1948,2015.05.31,theosanch,nutsandbold,1500,1442,"Gruenfeld Defense: Three Knights Variation, Burille Variation",-23,3,5,84,95,32.8
1949,2015.05.31,apap,igoriok,1776,1533,Reti Opening: Advance Variation,-182,-94,-34,-47,-61,-83.6
1950,2015.05.31,hanyweh,Networ,1207,1319,Queen's Gambit Refused: Marshall Defense,377,346,67,68,175,206.6
1951,2015.05.31,corgon,BlackSheeep,1376,1589,Queen's Gambit Accepted: Showalter Variation,16,4,-48,-37,-2,-13.4
1952,2015.05.31,Ollum,GandalfTheTW,1717,1757,Scandinavian Defense: Blackburne-Kloosterboer Gambit,82,184,134,152,100,130.4
1953,2015.05.31,Adilson,santiagoalejandro,1432,1500,Four Knights Game: Italian Variation,6,134,142,222,510,202.8
1954,2015.05.31,DaViiiiiDzZzZ,ELMAGISTRAL,1888,1918,French Defense: Paulsen Variation,27,58,84,79,97,69.0
1955,2015.05.31,Miloff,DeepInsideYou,1832,1915,Mieses Opening: Reversed Rat,-60,-58,-89,-10,-98,-63.0
1956,2015.05.31,Alrrash,lualopezpe,1921,1877,French Defense: Knight Variation,123,194,173,248,232,194.0
1957,2015.05.31,ilcroato,Triceratops_2007,1347,1371,Bishop's Opening: Berlin Defense,791,811,587,438,282,581.8
1958,2015.05.31,mohsen041,nelsondias3,1958,1842,"Nimzo-Indian Defense: Normal Variation, Ragozin Variation",-8,-8,200,427,433,208.8
1959,2015.05.31,perica,hamidjavan,1467,1569,Bishop's Opening,-320,-428,-690,-699,-752,-577.8
1960,2015.05.31,Imbadgivemechances,JR1968,1332,1339,Zukertort Opening: Pirc Invitation,19,78,311,232,-179,92.2
1961,2015.05.31,misaaa,woodywoodpecker,1958,1873,Franco-Benoni Defense,190,264,223,239,285,240.2
1962,2015.05.31,Intio,Ragnarook,1183,1294,Queen's Pawn,133,128,157,399,431,249.6
1963,2015.05.31,ajb009,elery,1388,1377,Queen's Gambit Declined: Queen's Knight Variation,-67,-142,-154,-142,-146,-130.2
1964,2015.05.31,CLtrader,frankkko,1431,1118,Scotch Game,342,595,631,634,654,571.2
1965,2015.05.31,Ramirez22,jccplayer12,1538,1409,French Defense: Steiner Variation,-88,-104,-62,123,160,5.8
1966,2015.05.31,grondilu,MartinEche,1778,1904,"Ruy Lopez: Closed Variations, Chigorin Defense",48,58,57,53,21,47.4
1967,2015.05.31,kastela3,basher-le-nini,1606,1386,Scandinavian Defense: Mieses-Kotroc Variation,156,172,224,231,305,217.6
1968,2015.05.31,AJTO,uzzan,1743,1728,Owen Defense,85,18,-16,-219,-45,-35.4
1969,2015.05.31,Genesis_Tri,Solidworks,1546,1725,French Defense: Classical Variation,20,23,18,-2,-18,8.2
1970,2015.05.31,MatteoDL,laboule,1095,1587,Modern Defense,165,193,0,-105,91,68.8
1971,2015.05.31,Ewol,gronald,1660,1679,Semi-Slav Defense: Marshall Gambit,89,151,192,13,19,92.8
1972,2015.05.31,erg57,Spartano,1686,1710,French Defense: Knight Variation,-142,-158,-156,-186,-169,-162.2
1973,2015.05.31,Luchiano,varicochaivo,1706,1783,Indian Game,-202,-105,-109,-107,-123,-129.2
1974,2015.05.31,MushroomGas,ligthcris,1848,1700,Sicilian Defense: Paulsen Variation,102,-347,-475,-238,-413,-274.2
1975,2015.05.31,Cheesecake00,Cruger,1502,1558,Semi-Bononi,188,264,296,294,499,308.2
1976,2015.05.31,yann124,Lesto,1568,1832,Queen's Pawn Game #2,98,136,197,228,269,185.6
1977,2015.05.31,boroxalex,kapka,1505,1555,"English Opening: King's English Variation, Reversed Sicilian",178,245,224,235,233,223.0
1978,2015.05.31,Alerezi,PijanaMysz,1672,1805,Sicilian Defense #2,-157,-127,-159,-161,-243,-169.4
1979,2015.05.31,kkie,nakafan2015,1940,2071,Saragossa Opening,-112,-60,-18,-16,-107,-62.6
1980,2015.05.31,IKnowSomeChess,mastercaca,1407,1527,Sicilian Defense: Old Sicilian,-46,-83,-68,-285,-211,-138.6
1981,2015.05.31,Artichoke96,Ikre,1412,1524,Sicilian Defense: Bowdler Attack,39,31,-20,-32,-24,-1.2
1982,2015.05.31,pscudder,maverickden,1356,1511,Scandinavian Defense: Mieses-Kotroc Variation,111,160,-53,-30,-151,7.4
1983,2015.05.31,krazytayl,haHAHAhaHA1,1776,2009,French Defense: Knight Variation,182,239,139,52,62,134.8
1984,2015.05.31,BobNoto,explodecomputer,1913,1886,Rat Defense: Balogh Defense,44,45,412,500,439,288.0
1985,2015.05.31,levtraru,RSerpaPuzzles,2157,2071,Sicilian Defense,-86,-89,-46,-84,-64,-73.8
1986,2015.05.31,hacialolejos,Argonn3007,1766,1987,Dutch Defense: Queen's Knight Variation,323,380,231,172,205,262.2
1987,2015.05.31,CapaM,francisco74,1193,1353,Queen's Pawn Game: Levitsky Attack,662,655,764,705,660,689.2
1988,2015.05.31,IRAVO,toonytoon72,1444,1714,Benoni Defense: Benoni Gambit Accepted,-178,-327,-303,-482,404,-177.2
1989,2015.05.31,bjagus,Keeplearning,1718,1678,Benoni Defense: Benoni Gambit Accepted,53,60,-14,89,120,61.6
1990,2015.05.31,gavriel32,zla12345,1786,1691,"King's Gambit Accepted: Cunningham, Bertin Gambit",-119,-127,-833,-842,-879,-560.0
1991,2015.05.31,JoshWink,leko29,1697,1430,Sicilian Defense,-115,-97,-250,-176,-220,-171.6
1992,2015.05.31,starstryder,Kirales,1758,1673,Scandinavian Defense: Mieses-Kotroc Variation,86,79,104,121,168,111.6
1993,2015.05.31,zulo,coolmcs,1791,1762,Sicilian Defense: Old Sicilian,-5,-29,-76,-88,-200,-79.6
1994,2015.05.31,mihailosvk,EugeneJudo,1246,1231,Queen's Gambit Refused: Marshall Defense,233,206,22,-12,375,164.8
1995,2015.05.31,charafovic,vert-bois,1005,1524,Gedult's Opening,404,436,536,503,519,479.6
1996,2015.05.31,jorgecostajr,Smolensky,1873,2100,Indian Game: Budapest Defense,-95,-72,-136,-98,-84,-97.0
1997,2015.05.31,tropik,swine,1855,1530,Philidor Defense,41,46,53,74,56,54.0
1998,2015.05.31,zygc,forestx,1538,1866,English Defense #2,-393,-398,-517,-463,-499,-454.0
1999,2015.05.31,NikaruHakamura,feinsterschnitz,1715,1613,Sicilian Defense: Accelerated Dragon,-32,-29,-33,-77,148,-4.6
2000,2015.05.31,Dayne,SwagMasterKei,946,1191,Pirc Defense #5,-404,-532,-567,-741,-667,-582.2
2001,2015.05.31,sunaa,groffoszasza,942,1347,Elephant Gambit,-461,-469,-426,-475,-383,-442.8
2002,2015.05.31,averbak,olivier_poplan,1120,1404,"King's Gambit Accepted, Fischer Defense",39,-214,-151,205,209,17.6
2003,2015.05.31,BobC,Tremontak,1843,1712,Zukertort Opening: Black Mustang Defense,139,236,435,340,431,316.2
2004,2015.05.31,sitekra,Szachenkov,1607,1985,Scandinavian Defense: Marshall Variation,244,259,167,213,210,218.6
2005,2015.05.31,red_eagle,RevolutionPawn,1792,1763,Queen's Pawn,772,769,746,729,820,767.2
2006,2015.05.31,JasonVoorhees,scandalgod,2113,2129,"Pirc Defense: Classical Variation, Schlechter Variation",-30,-61,-64,-24,37,-28.4
2007,2015.05.31,AlwaysCake,ztony,1095,1200,Russian Game: Three Knights Game,-27,-585,-679,-616,-629,-507.2
2008,2015.05.31,szrob,drkhan,1465,1307,Scandinavian Defense: Mieses-Kotroc Variation,413,367,476,500,504,452.0
2009,2015.05.31,nagyapo2002,Hejmeddig,1519,1592,Queen's Gambit Declined,-46,-71,-66,-60,-102,-69.0
2010,2015.05.31,LuciusTriaris,MonsterNOT,1461,1423,Russian Game: Urusov Gambit,-131,-73,-44,-39,-57,-68.8
2011,2015.05.31,adegun,farfallasolitaria,1782,1538,"King's Gambit, Falkbeer Countergambit, Staunton Line",95,243,340,395,379,290.4
2012,2015.05.31,kaycak21,kliklu,1763,1475,Pirc Defense #4,52,175,274,420,503,284.8
2013,2015.05.31,core_one,virtualintrepid,1683,1445,Italian Game: Classical Variation #2,232,333,293,187,224,253.8
2014,2015.05.31,daniel8590,cuprite,1505,1356,King's Pawn Game: Maroczy Defense,339,97,63,55,99,130.6
2015,2015.05.31,valrond,daccio,1340,1870,"Sicilian Defense: Nimzowitsch Variation, Advance Variation",-351,-437,-507,-846,-835,-595.2
2016,2015.05.31,arreho,deltaflyer,1587,1659,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense #2",7,59,54,-118,-47,-9.0
2017,2015.05.31,Master_Chief,azuaga,1662,1718,Van't Kruijs Opening,-184,-154,-175,-237,-255,-201.0
2018,2015.05.31,mhpointfr,Iamspartacus,1676,1530,Sicilian Defense,-81,-62,-98,-273,-161,-135.0
2019,2015.05.31,bigboytanlydong,vadlis,1559,1572,Scotch Game,154,470,490,458,464,407.2
2020,2015.05.31,yangxiaoxian,jstraat,2112,2066,English Opening: King's English Variation,74,65,118,109,182,109.6
2021,2015.05.31,suedwind,sasha_riv,1848,1678,Slav Defense #3,84,98,122,109,106,103.8
2022,2015.05.31,daniel_cojocaru70,Nadcel,1854,1941,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",18,16,33,16,18,20.2
2023,2015.05.31,rbk,hbastien57,1939,1782,Van Geet Opening,538,427,455,578,677,535.0
2024,2015.05.31,hiddenchess,OvercoME,1804,1754,Owen Defense,451,452,453,436,482,454.8
2025,2015.05.31,Vasyaka,Vitamin69,1868,1928,Scandinavian Defense: Main Line,74,109,91,61,100,87.0
2026,2015.05.31,indian_heat,narek12,1861,1970,Old Benoni Defense,-57,32,86,89,-9,28.2
2027,2015.05.31,Mrjack1954,anat_68,1509,1862,Sicilian Defense: Loewenthal Variation,-29,-131,71,94,60,13.0
2028,2015.05.31,polyphase,Gallop,1573,1221,English Defense #2,278,283,227,230,295,262.6
2029,2015.05.31,Kindercore,kartago,1852,1776,Sicilian Defense: Katalimov Variation,24,83,255,340,344,209.2
2030,2015.05.31,jijibibak,carlos1234,1497,1439,Philidor Defense #3,33,63,35,139,131,80.2
2031,2015.05.31,lualopezpe,Alrrash,1890,1909,Colle System #2,-257,-105,-362,-395,-391,-302.0
2032,2015.05.31,gambitogame,acegrey,1719,1790,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense",105,402,462,473,410,370.4
2033,2015.05.31,chopin87,ligthcris,1659,1717,"King's Gambit Declined, Queen's Knight Defense",102,148,-262,-441,-682,-227.0
2034,2015.05.31,galopealegre,matzeeeeee,1436,1425,Kadas Opening,554,788,556,490,493,576.2
2035,2015.05.31,jfn,ebonyandivory,1664,1616,Pirc Defense #4,58,86,77,84,9,62.8
2036,2015.05.31,ekispres,zetianx,1595,1386,Scandinavian Defense: Panov Transfer,0,0,15,72,127,42.8
2037,2015.05.31,GandalfTheTW,Ollum,1745,1730,French Defense: Rubinstein Variation,427,457,510,463,477,466.8
2038,2015.05.31,horakhsh,saigonm,1541,1262,King's Pawn Game: McConnell Defense,250,291,265,182,140,225.6
2039,2015.05.31,faizaaya,dpco,1339,1208,Russian Game: Three Knights Game,-87,-138,-381,-82,-97,-157.0
2040,2015.05.31,ManuelMartinez,Jaap-de-Haan,1458,1467,Pirc Defense: Classical Variation,-161,-158,-1,-113,-31,-92.8
2041,2015.05.31,explodecomputer,BobNoto,1898,1902,Van't Kruijs Opening,-7,-18,-24,-28,-71,-29.6
2042,2015.05.31,jupiter4100,mohammad123456789,1638,1543,Semi-Slav Defense: Main Line,178,373,400,229,353,306.6
2043,2015.05.31,rolffranz,hector59john,1839,1783,Giuoco Piano,32,30,12,-1,6,15.8
2044,2015.05.31,AreUkidding,kolles,1314,1424,Queen's Gambit Refused: Chigorin Defense,210,158,145,346,8,173.4
2045,2015.05.31,Koji,Labo534,1789,1899,Nimzo-Larsen Attack,81,36,32,13,-20,28.4
2046,2015.05.31,nakafan2015,kkie,2055,1988,Caro-Kann Defense: Breyer Variation,229,235,113,97,94,153.6
2047,2015.05.31,ODESZA,sport,1606,1622,Mieses Opening,79,186,177,64,54,112.0
2048,2015.05.31,MartinezEmmanuel,haddock_1985,1395,916,Russian Game: Three Knights Game,783,818,829,823,866,823.8
2049,2015.05.31,SirJefferE,tawer112,1443,1225,French Defense: Normal Variation,133,243,174,454,372,275.2
2050,2015.05.31,JohnCross,woodywoodpecker,1512,1888,Nimzo-Larsen Attack,-82,-324,-332,-324,-299,-272.2
2051,2015.05.31,szyszek,Chessmasternoob1,1368,1340,Scotch Game,347,323,244,338,360,322.4
2052,2015.05.31,PijanaMysz,Alerezi,1790,1687,Van't Kruijs Opening,44,332,251,324,226,235.4
2053,2015.05.31,Alex_22,santiagoalejandro,1661,1569,Ruy Lopez: Steinitz Defense,383,454,414,468,450,433.8
2054,2015.05.31,Gabriel_Victor,jufa,1777,1388,Elephant Gambit,263,463,727,813,963,645.8
2055,2015.05.31,AQUILES,luke6770,1251,1250,King's Pawn Game: Mengarini's Opening,99,91,47,3,-16,44.8
2056,2015.05.31,elcordobes,hegel,1578,1581,Modern Defense,10,-206,-205,-182,-156,-147.8
2057,2015.05.31,pana55,lidhondt,1744,1667,Benoni Defense,16,-42,-38,-30,-93,-37.4
2058,2015.05.31,SHAME-ON-MEH,rcoarco,1292,1334,Van't Kruijs Opening,-153,-120,-109,-138,-200,-144.0
2059,2015.05.31,leko29,JoshWink,1426,1701,Queen's Gambit Accepted: Showalter Variation,63,-51,-54,117,8,16.6
2060,2015.05.31,DeepInsideYou,Miloff,1903,1846,Sicilian Defense: Closed Variation,156,140,253,125,478,230.4
2061,2015.05.31,currumbrucu,juanchi13,1763,1732,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",277,474,570,554,636,502.2
2062,2015.05.31,tadeo,Drugon,1560,1827,Trompowsky Attack: Classical Defense,-22,24,322,236,95,131.0
2063,2015.05.31,FIREDUDE,r0l3t3,1365,1376,Indian Game,133,34,117,29,67,76.0
2064,2015.05.31,tnk64,Pseudoquires,1868,1604,Scotch Game,4,0,18,78,7,21.4
2065,2015.05.31,rizz,Pablocba2014,1500,1390,Sicilian Defense: Bowdler Attack,-230,-207,-475,-461,-418,-358.2
2066,2015.05.31,bau,HRASTTOM,1648,1607,Caro-Kann Defense: Breyer Variation,-4,-560,-518,-545,-581,-441.6
2067,2015.05.31,josjos,RealDuck,1665,1511,Scandinavian Defense: Main Line,101,0,22,-23,-42,11.6
2068,2015.05.31,slick,sergior2015jun02yyn,1694,1654,Scotch Game: Benima Defense,446,529,540,535,538,517.6
2069,2015.05.31,Imperator1980,drop1,1311,1053,King's Pawn Game: Wayward Queen Attack,39,4,-55,-171,-185,-73.6
2070,2015.05.31,Antiopa,royceroy,1619,1765,Sicilian Defense: Wing Gambit,-41,9,-207,-245,-178,-132.4
2071,2015.05.31,lorychess,ELGRECO84,1237,1135,Queen's Gambit Refused: Chigorin Defense,593,584,572,582,668,599.8
2072,2015.05.31,vdoma,dctrsnk,2028,1900,Center Game: Paulsen Attack Variation,127,163,190,181,193,170.8
2073,2015.05.31,capab,robert199711,1396,1386,Center Game,-514,-462,-502,-507,-518,-500.6
2074,2015.05.31,saddam_disney,timogen,1710,1685,King's Indian Defense: Petrosian Variation,49,120,112,107,42,86.0
2075,2015.05.31,ornela_ayelen,stefantelefan,1298,1190,Queen's Pawn Game: Franco-Sicilian Defense,376,232,282,206,99,239.0
2076,2015.05.31,Jopius,themarschall,1809,1524,"Nimzowitsch Defense, Declined Variation",160,172,173,262,604,274.2
2077,2015.05.31,soldier89_kn,syd30,1882,2007,Caro-Kann Defense #2,75,-126,-136,-133,-123,-88.6
2078,2015.05.31,angeange,TotalBoron,1438,1048,Caro-Kann Defense: Breyer Variation,70,101,80,77,503,166.2
2079,2015.05.31,hacialolejos,daniel2424,1761,1802,Tarrasch Defense: Symmetrical Variation,80,-359,-356,-316,-321,-254.4
2080,2015.05.31,red_eagle,acryd,1780,1784,Queen's Pawn Game: Chigorin Variation,129,146,162,229,265,186.2
2081,2015.05.31,haHAHAhaHA1,krazytayl,1990,1794,"King's Indian Defense: Semi-Classical Variation, Exchange Variation",-16,-57,-110,-118,-297,-119.6
2082,2015.05.31,Recyrillic,FERRADURA,1292,1340,Zukertort Opening: Wade Defense,-127,-80,-15,-191,-154,-113.4
2083,2015.05.31,youpalinda,mattbro,1399,1091,Caro-Kann Defense,-2,-1,9,7,5,3.6
2084,2015.05.31,Oleguus,dalmir,1446,1540,Ruy Lopez: Cozio Defense,71,9,8,-536,-555,-200.6
2085,2015.05.31,aioyuo,isidmart,1705,1851,Rat Defense: Harmonist,91,-123,-179,365,443,119.4
2086,2015.05.31,coco2,J9830434,1507,1467,Ruy Lopez: Steinitz Defense,317,317,264,251,251,280.0
2087,2015.05.31,rockthisland,moroccoman93,1493,1117,King's Pawn Game: Damiano Defense,190,177,327,258,258,242.0
2088,2015.05.31,Marioleo,corgon,1545,1371,Caro-Kann Defense,-12,-12,-30,-67,-42,-32.6
2089,2015.05.31,levtraru,FischerChess,2165,2146,"King's Gambit Accepted, Greco Gambit",-298,-312,-304,-280,-263,-291.4
2090,2015.05.31,andyboy,panais,1364,1468,Queen's Pawn Game: Chigorin Variation,-116,-260,-490,-496,-422,-356.8
2091,2015.05.31,knight1011,doctormoro,1218,1268,Four Knights Game: Double Spanish,35,54,114,81,-69,43.0
2092,2015.05.31,pepeg,nebojjsa,1725,1817,Indian Game,-56,-33,-25,199,222,61.4
2093,2015.05.31,nasov,cattusmarinus,1347,1381,Bishop's Opening: Philidor Counterattack,-211,-326,-422,-430,-408,-359.4
2094,2015.05.31,mochocolototo,levenfisch,1954,1990,Robatsch (Modern) Defense,93,119,97,55,53,83.4
2095,2015.05.31,marechess,tooraj,1373,1442,Queen's Pawn Game: Zukertort Variation,-227,-249,-269,-406,-440,-318.2
2096,2015.05.31,majstorsreja,smyslov22,1713,1758,"Sicilian Defense: French Variation, Open",43,44,39,7,-16,23.4
2097,2015.05.31,Lizandroslow,Dante0704,1610,1334,"Ruy Lopez: Classical Variation, Central Variation",398,415,395,469,-532,229.0
2098,2015.05.31,Ollum,GandalfTheTW,1719,1756,Scandinavian Defense: Blackburne Gambit,105,138,6,5,-177,15.4
2099,2015.05.31,azuaga,Master_Chief,1727,1653,French Defense: Knight Variation,54,49,80,177,238,119.6
2100,2015.05.31,gervasio,Evangelion,1692,1843,"Italian Game: Two Knights Defense, de Riviere Gambit",-238,-203,-206,7,-157,-159.4
2101,2015.05.31,junckes,pedromm,1438,1444,King's Pawn Game: Alapin Opening,647,462,480,422,456,493.4
2102,2015.05.31,EmmLasker,mindfree,1752,1386,Philidor Defense #3,41,41,107,-176,-191,-35.6
2103,2015.05.31,HershaleShmilovitch,feng,1730,1692,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,121,306,237,315,399,275.6
2104,2015.05.31,jalrivi1952,Artioucha,1684,2045,"Englund Gambit Declined, Reversed French",-156,-163,-252,-238,-253,-212.4
2105,2015.05.31,Separ,ScaleMusic,1604,1118,Bishop's Opening,618,557,585,612,612,596.8
2106,2015.05.31,Alerezi,PijanaMysz,1679,1798,Sicilian Defense: McDonnell Attack,17,57,7,0,-9,14.4
2107,2015.05.31,toumai,Batgirl,1494,1681,Caro-Kann Defense: Breyer Variation,417,389,391,427,390,402.8
2108,2015.05.31,bysyto,uropost,2009,1793,Philidor Defense,177,129,140,161,99,141.2
2109,2015.05.31,shougi,ongeanka,1279,1414,Dutch Defense,69,113,384,382,369,263.4
2110,2015.05.31,seilustig,anto1,1537,1350,Caro-Kann Defense: Main Line,377,554,518,526,338,462.6
2111,2015.05.31,Labo534,Koji,1908,1781,Zukertort Opening: Pirc Invitation,155,393,387,322,290,309.4
2112,2015.05.31,Pirateando,Komenor,1808,1781,Scandinavian Defense: Boehnke Gambit,120,0,0,-142,-467,-97.8
2113,2015.05.31,alezsz,RotorHead1234,1365,1371,Philidor Defense #2,75,30,36,33,195,73.8
2114,2015.05.31,chibaline,seydehashmi,1752,1808,Danish Gambit,47,100,90,-162,-77,-0.4
2115,2015.05.31,obanebane,grayson_ease,1543,1366,Philidor Defense #2,145,236,88,126,108,140.6
2116,2015.05.31,va3101,elchuchesumare,1463,1465,Modern Defense,-19,-85,-44,86,82,4.0
2117,2015.05.31,chapablanca2000,woodywoodpecker,1903,1891,Old Benoni Defense #2,674,789,720,756,939,775.6
2118,2015.05.31,Serafico,Yuki61,1605,1695,French Defense: Knight Variation,68,94,93,148,82,97.0
2119,2015.05.31,Alrrash,lualopezpe,1919,1879,French Defense: Knight Variation,-12,-9,-22,-24,-25,-18.4
2120,2015.05.31,mitiaelena,rotcehnebur,1713,1409,Dutch Defense: Staunton Gambit,-323,-60,-271,-277,-129,-212.0
2121,2015.05.31,pinzutto,tatu666,1128,1317,"Scotch Game: Classical Variation, Intermezzo Variation",-215,-293,-116,-138,-446,-241.6
2122,2015.05.31,baroodi,mecasilas,1551,1492,Ruy Lopez: Steinitz Defense,-200,-209,-192,-200,-202,-200.6
2123,2015.05.31,JasonVoorhees,regulus-eclipse,2103,2146,French Defense: Chigorin Variation,-38,-35,-12,-47,-89,-44.2
2124,2015.05.31,damonachey,BobNoto,1681,1891,Hungarian Opening: Catalan Formation,-270,-166,-34,-50,19,-100.2
2125,2015.05.31,hophman,lancerisimo,2013,2059,"King's Indian Defense: Fianchetto Variation, Simagin Variation",120,111,163,161,212,153.4
2126,2015.05.31,JoshWink,leko29,1705,1422,Sicilian Defense: Classical Variation,2,31,-17,-53,-120,-31.4
2127,2015.05.31,OhNoYouDidnt,mipour66,1534,1483,Modern Defense,291,138,132,55,120,147.2
2128,2015.05.31,regisluiz,chodevant,1690,1661,Sicilian Defense: McDonnell Attack,141,101,82,81,263,133.6
2129,2015.05.31,acegrey,gambitogame,1777,1731,Sicilian Defense,79,-34,-17,-1,37,12.8
2130,2015.05.31,Petrofish,JohnCross,1460,1509,Slav Defense: Bonet Gambit,47,2,1,-224,-357,-106.2
2131,2015.05.31,ligthcris,chopin87,1727,1650,Mieses Opening,-285,-262,-258,-201,-163,-233.8
2132,2015.05.31,krazytayl,haHAHAhaHA1,1811,1972,Mieses Opening,-52,-194,-180,-212,-209,-169.4
2133,2015.05.31,Master_Chief,azuaga,1666,1714,Van't Kruijs Opening,488,504,503,495,398,477.6
2134,2015.05.31,EugeneJudo,mihailosvk,1220,1256,Sicilian Defense: Smith-Morra Gambit #2,12,42,1,-6,76,25.0
2135,2015.05.31,Miloff,DeepInsideYou,1837,1911,Indian Game: Spielmann-Indian,195,38,127,-25,-68,53.4
2136,2015.05.31,Networ,hanyweh,1327,1200,Sicilian Defense: Old Sicilian,-6,-74,9,15,-32,-17.6
2137,2015.05.31,gronald,alanwillson,1690,1292,Caro-Kann Defense: Accelerated Panov Attack #2,-53,-39,-96,-103,-104,-79.0
2138,2015.05.31,pskpress,Peterburg,1513,1831,French Defense #2,38,104,45,32,28,49.4
2139,2015.05.31,toma-st,nutsandbold,1573,1648,Vienna Game: Stanley Variation,-31,-20,-12,37,-51,-15.4
2140,2015.05.31,zetianx,ekispres,1381,1600,"Sicilian Defense: Modern Variations, Main Line",-344,-336,-364,-390,-455,-377.8
2141,2015.05.31,santamarta,dappertutto,1770,1667,"French Defense: Winawer Variation, Maroczy-Wallis Variation",-8,1,-36,4,-78,-23.4
2142,2015.05.31,Bartleby_The_Scribe,Siava,1449,1629,"Sicilian Defense: French Variation, Normal",67,89,-34,124,98,68.8
2143,2015.05.31,ELMAGISTRAL,DaViiiiiDzZzZ,1907,1900,French Defense: Knight Variation,-75,-63,9,10,11,-21.6
2144,2015.05.31,syd30,soldier89_kn,1992,1899,Van't Kruijs Opening,-14,-9,62,58,34,26.2
2145,2015.05.31,alyosha1982,Ivorybags,1731,1746,Scotch Game,86,90,91,114,146,105.4
2146,2015.05.31,lukaszo-szo-szo,stupid_cupid,1005,1684,King's Pawn Game: Maroczy Defense,-120,-96,24,-55,96,-30.2
2147,2015.05.31,Den-Den-2013,IRAVO,1632,1570,Scandinavian Defense: Mieses-Kotroc Variation,61,50,81,143,89,84.8
2148,2015.05.31,Archimboldi,Smolensky,1992,2108,"Alekhine Defense: Two Pawn Attack, Lasker Variation",52,43,46,58,50,49.8
2149,2015.05.31,sijbcbb,jaab100,1565,1464,French Defense: Advance Variation #3,52,47,73,74,-6,48.0
